method,t,n,,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
clssopt,0.1,3,0.99999,17,86,23,15,15.806302,74.023978,3.72404,3.05855e-05,0.00473374,0.000702213
sopt,0.1,3,0.99999,17,86,23,15,17.260871,44.670385,3.8477,3.21067e-05,0.00530831,0.000604967
clssopt,0.1,3,0.99999,17,86,23,20,17.205447,79.503795,3.85689,1.90021e-05,0.0024676,0.000887386
sopt,0.1,3,0.99999,17,86,23,20,14.907197,43.918337,4.04877,3.10981e-05,0.00500891,0.000612508
clssopt,0.1,3,0.99999,17,86,23,25,17.958707,74.269514,3.66016,3.4591e-05,0.00484779,0.00103506
sopt,0.1,3,0.99999,17,86,23,25,20.651566,40.228882,4.07301,3.0635e-05,0.00499546,0.000599845
clssopt,0.1,3,0.99999,17,86,23,30,13.536810,52.039366,4.07553,3.13057e-05,0.00440815,0.000629574
sopt,0.1,3,0.99999,17,86,23,30,19.865712,35.159813,4.06287,2.9164e-05,0.00465636,0.000587497
clssopt,0.1,3,0.99999,17,86,23,35,16.307637,50.764370,4.00111,2.9479e-05,0.00459279,0.00056584
sopt,0.1,3,0.99999,17,86,23,35,12.636811,29.500130,4.22177,3.07212e-05,0.0048259,0.000624946
clssopt,0.1,3,0.99999,17,86,23,40,16.077215,42.183563,4.06571,2.84387e-05,0.0038704,0.0005511
sopt,0.1,3,0.99999,17,86,23,40,14.482524,24.039035,4.21344,3.06336e-05,0.00496835,0.000618006
clssopt,0.1,3,0.99999,17,86,23,45,15.162007,42.914263,4.0368,1.68452e-05,0.00218809,0.000752474
sopt,0.1,3,0.99999,17,86,23,45,13.084513,24.465448,4.25634,3.01833e-05,0.00444793,0.000616581
clssopt,0.1,3,0.99999,17,86,23,50,11.167161,40.088157,4.20462,2.78176e-05,0.00417639,0.000556894
sopt,0.1,3,0.99999,17,86,23,50,10.128539,25.926330,4.20143,3.04168e-05,0.00492749,0.000620471
clssopt,0.1,3,0.99999,17,86,23,55,9.555099,43.996246,4.13167,2.82169e-05,0.00424599,0.00056959
sopt,0.1,3,0.99999,17,86,23,55,10.413175,20.566582,4.15123,2.12885e-05,0.00173977,0.000898993
clssopt,0.1,3,0.99999,17,86,23,60,11.118766,130.808473,4.09658,2.50015e-05,0.00409969,0.000560043
sopt,0.1,3,0.99999,17,86,23,60,11.141459,19.788580,4.28448,2.16328e-05,0.00176534,0.000905564
clssopt,0.1,3,0.99999,17,86,23,65,10.302068,36.894233,4.24616,1.73759e-05,0.00271745,0.000704943
sopt,0.1,3,0.99999,17,86,23,65,10.491129,18.209157,4.28644,2.20377e-05,0.00186014,0.000898399
clssopt,0.1,3,0.99999,17,86,23,70,10.391842,38.731745,4.29567,2.38274e-05,0.00400576,0.000545569
sopt,0.1,3,0.99999,17,86,23,70,10.371682,18.447460,4.41624,2.10405e-05,0.00176055,0.000848164
clssopt,0.1,3,0.99999,17,86,23,75,8.891155,25.281279,4.27594,2.39927e-05,0.00394994,0.000548553
sopt,0.1,3,0.99999,17,86,23,75,8.779985,16.845267,4.42622,2.24277e-05,0.00261352,0.000805894
clssopt,0.1,3,0.99999,17,86,23,80,8.192284,39.977816,4.26873,2.26198e-05,0.00406428,0.000535915
sopt,0.1,3,0.99999,17,86,23,80,9.296544,13.764762,4.37546,2.07517e-05,0.00258676,0.000766461
clssopt,0.1,3,0.99999,17,86,23,85,8.051287,35.702369,4.29195,2.21501e-05,0.00401942,0.00053628
sopt,0.1,3,0.99999,17,86,23,85,10.292642,18.484428,4.47702,2.29898e-05,0.00288619,0.00082328
clssopt,0.1,3,0.99999,17,86,23,90,8.171623,28.217565,4.42125,2.17354e-05,0.003685,0.000535554
sopt,0.1,3,0.99999,17,86,23,90,10.701946,17.410053,4.50271,2.29252e-05,0.00246324,0.000842555
clssopt,0.1,3,0.99999,17,86,23,95,6.768558,26.928836,4.54771,2.14447e-05,0.00362288,0.000536779
sopt,0.1,3,0.99999,17,86,23,95,9.941058,21.064103,4.46812,2.13947e-05,0.00257429,0.000927813
clssopt,0.1,3,0.99999,17,86,23,100,7.563691,28.857175,4.43968,2.11801e-05,0.00361944,0.000535157
sopt,0.1,3,0.99999,17,86,23,100,9.038223,17.686571,4.41583,2.04781e-05,0.00259184,0.000867753
clssopt,0.1,3,0.99999,17,86,23,105,7.093906,28.157563,4.40849,1.46934e-05,0.00203358,0.000516128
sopt,0.1,3,0.99999,17,86,23,105,10.222025,16.762591,4.34203,2.14219e-05,0.00259371,0.000933183
clssopt,0.1,3,0.99999,17,86,23,110,7.921767,31.987935,4.42161,1.50797e-05,0.0021233,0.000500835
sopt,0.1,3,0.99999,17,86,23,110,9.794100,18.206278,4.43945,2.0657e-05,0.00227391,0.000912326
clssopt,0.1,3,0.99999,17,86,23,115,9.514464,26.850595,4.06154,2.25629e-05,0.00366134,0.000779139
sopt,0.1,3,0.99999,17,86,23,115,20.877516,14.310872,4.45245,2.0526e-05,0.00242196,0.00086291
clssopt,0.1,3,0.99999,17,86,23,120,6.884837,24.860113,4.08106,2.4242e-05,0.00406335,0.000826194
sopt,0.1,3,0.99999,17,86,23,120,8.383692,13.300192,4.3503,2.19192e-05,0.00258858,0.000797049
clssopt,0.1,4,0.999999,17,125,35,5,57.519847,268.311785,4.41795,6.04934e-06,0.00244742,0.000434305
sopt,0.1,4,0.999999,17,125,35,5,64.961931,286.020654,4.88523,7.52965e-06,0.00112472,0.000286803
clssopt,0.1,4,0.999999,17,125,35,10,43.105776,192.999336,4.48305,6.18155e-06,0.00118388,0.000458433
sopt,0.1,4,0.999999,17,125,35,10,61.677714,102.986454,4.73005,1.56983e-05,0.00221251,0.00062844
clssopt,0.1,4,0.999999,17,125,35,15,53.665627,680.226215,4.43626,9.2281e-06,0.00126818,0.000503398
sopt,0.1,4,0.999999,17,125,35,15,40.996890,78.186336,5.04099,1.57676e-05,0.00205566,0.00045215
clssopt,0.1,4,0.999999,17,125,35,20,31.493998,98.354740,4.5287,9.45194e-06,0.0014873,0.000488488
sopt,0.1,4,0.999999,17,125,35,20,38.261219,61.916707,5.04038,1.45908e-05,0.00175163,0.000529122
clssopt,0.1,4,0.999999,17,125,35,25,33.242441,354.122958,4.48717,1.78496e-05,0.00334405,0.000800125
sopt,0.1,4,0.999999,17,125,35,25,25.156335,409.513165,5.14742,8.37574e-06,0.0011723,0.000177187
clssopt,0.1,4,0.999999,17,125,35,30,24.426661,76.768435,4.66774,1.79666e-05,0.00245242,0.000807269
sopt,0.1,4,0.999999,17,125,35,30,25.671218,38.460808,5.22051,1.81598e-05,0.001414,0.000536323
clssopt,0.1,4,0.999999,17,125,35,35,25.586293,67.771315,4.89188,9.47178e-06,0.00147394,0.000526828
sopt,0.1,4,0.999999,17,125,35,35,50.391858,81.481843,5.14957,1.52075e-05,0.00148444,0.000473712
clssopt,0.1,4,0.999999,17,125,35,40,20.412550,56.691830,4.78524,1.81273e-05,0.00280649,0.000795376
sopt,0.1,4,0.999999,17,125,35,40,24.547392,41.948223,5.19589,8.85376e-06,0.0010432,0.000162946
clssopt,0.1,4,0.999999,17,125,35,45,22.484321,267.694206,5.01951,1.86158e-05,0.00265392,0.000792344
sopt,0.1,4,0.999999,17,125,35,45,32.853523,37.577256,5.27516,1.99454e-05,0.001452,0.000519085
clssopt,0.1,4,0.999999,17,125,35,50,17.544628,378.884418,5.20434,1.87651e-05,0.00303635,0.000764199
sopt,0.1,4,0.999999,17,125,35,50,20.121874,9064.277953,5.5236,1.13469e-05,0.00172775,0.000374406
clssopt,0.1,4,0.999999,17,125,35,55,20.198256,85.355003,5.13556,1.89581e-05,0.00302734,0.000759259
sopt,0.1,4,0.999999,17,125,35,55,19.218761,37.465617,5.41549,1.5109e-05,0.00152212,0.000493755
clssopt,0.1,4,0.999999,17,125,35,60,15.788819,48.594041,5.27826,1.89126e-05,0.00323604,0.000765734
sopt,0.1,4,0.999999,17,125,35,60,14.746956,26.857007,5.57348,1.19323e-05,0.00233344,0.000310528
clssopt,0.1,4,0.999999,17,125,35,65,16.729095,54.530848,5.2568,5.13539e-06,0.00191639,0.000348187
sopt,0.1,4,0.999999,17,125,35,65,18.785843,25.534364,5.53559,1.18669e-05,0.00187258,0.000311638
clssopt,0.1,4,0.999999,17,125,35,70,16.445809,43.711625,5.25476,4.4648e-06,0.00215262,0.000349848
sopt,0.1,4,0.999999,17,125,35,70,20.000623,27.385157,5.52624,7.48003e-06,0.0012025,0.000159311
clssopt,0.1,4,0.999999,17,125,35,75,17.013589,119.741958,5.41664,1.66134e-05,0.00200835,0.000489396
sopt,0.1,4,0.999999,17,125,35,75,16.123870,111.377472,5.72483,2.11454e-05,0.00197123,0.000644318
clssopt,0.1,4,0.999999,17,125,35,80,14.393539,40.900447,5.3173,1.12029e-05,0.00169105,0.000441118
sopt,0.1,4,0.999999,17,125,35,80,15.506930,28.447015,5.53017,2.00567e-05,0.00166634,0.000637286
clssopt,0.1,4,0.999999,17,125,35,85,15.431788,37.091646,5.39354,1.87158e-05,0.00336613,0.00073908
sopt,0.1,4,0.999999,17,125,35,85,18.494503,23.799054,5.66572,1.94037e-05,0.00137313,0.000621497
clssopt,0.1,4,0.999999,17,125,35,90,14.244895,42.794451,5.41715,1.87565e-05,0.00297849,0.000745861
sopt,0.1,4,0.999999,17,125,35,90,15.734373,22.261455,6.93325,1.93645e-05,0.0013598,0.000622428
clssopt,0.1,4,0.999999,17,125,35,95,13.274257,33.500618,5.41731,1.86642e-05,0.00283548,0.000744818
sopt,0.1,4,0.999999,17,125,35,95,15.718441,108.122245,5.35152,5.81406e-06,0.00103504,0.000172495
clssopt,0.1,4,0.999999,17,125,35,100,14.018400,46.705907,5.56467,2.79522e-05,0.00348464,0.000407558
sopt,0.1,4,0.999999,17,125,35,100,13.219382,27.952299,5.67496,4.89767e-06,0.00113572,0.000296877
clssopt,0.1,4,0.999999,17,125,35,105,19.284394,37.915410,5.53675,2.74775e-05,0.00349169,0.000396325
sopt,0.1,4,0.999999,17,125,35,105,22.478365,1492.078354,5.74231,3.81364e-05,0.00497904,0.000477766
clssopt,0.1,4,0.999999,17,125,35,110,13.351025,31.988487,5.41847,2.66977e-05,0.00340625,0.000394378
sopt,0.1,4,0.999999,17,125,35,110,15.973711,16.224725,5.83309,2.83378e-05,0.00421661,0.000377156
clssopt,0.1,4,0.999999,17,125,35,115,12.684338,29.039262,5.47051,1.85282e-05,0.00335912,0.000731669
sopt,0.1,4,0.999999,17,125,35,115,16.704739,15.988185,5.79487,3.66051e-05,0.00417174,0.000470576
clssopt,0.1,4,0.999999,17,125,35,120,12.731571,331.661550,5.4414,5.47564e-06,0.00109741,0.000368614
sopt,0.1,4,0.999999,17,125,35,120,15.243909,15.719672,5.38719,1.74082e-05,0.001489,0.000521189
clssopt,0.1,5,0.9999999,17,168,49,5,163.001420,834.678122,5.18268,1.24042e-05,0.0020006,0.000294396
sopt,0.1,5,0.9999999,17,168,49,5,261.946253,337.419725,5.48108,1.14059e-05,0.00151095,0.000219514
clssopt,0.1,5,0.9999999,17,168,49,10,151.344368,198.323626,5.34584,6.86178e-06,0.00126451,0.000213153
