thsopt,0.2,0.1,2,0.999,4,7,18,25,4.506740,3.424411,4.53733,5.14574e-05,0.0185024,0.00134461
clsqdeim,0.1,0.1,2,0.999,4,7,18,25,80131333832790970948872939094367558302826798363659020012756978248554905600.000000,2.149723,4.51008,0.00466797,0.151504,0.0169578
clssopt,0.1,0.1,2,0.999,4,7,18,25,1.000000,3.076288,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,25,7.891273,1.960605,3.19757,1.39424e-05,0.00285692,5.60522e-05
thsopt,0.1,0.1,2,0.999,4,7,18,25,4.485039,3.102107,4.54547,4.89407e-05,0.0171287,0.00128077
qdeim,1,0.1,2,0.999,4,7,18,30,9.604746,1.889621,3.3674,2.26488e-05,0.00333621,6.42322e-05
sopt,1,0.1,2,0.999,4,7,18,30,4.846056,3.043434,5.25637,5.55176e-05,0.0140777,0.00108927
clsqdeim,0.5,0.1,2,0.999,4,7,18,30,8.371115,2.195340,4.37002,6.98356e-06,0.00245677,2.71888e-05
clssopt,0.5,0.1,2,0.999,4,7,18,30,8.045231,3.247320,4.94146,1.1892e-05,0.00786153,0.000179067
thqdeim,0.5,0.1,2,0.999,4,7,18,30,8.371020,2.039211,3.52125,6.52794e-05,0.0109544,0.000378147
thsopt,0.5,0.1,2,0.999,4,7,18,30,4.947726,3.176030,4.93219,3.91474e-05,0.0143069,0.00117992
clsqdeim,0.4,0.1,2,0.999,4,7,18,30,5.738614,3.392148,4.05323,1.33637e-05,0.00423082,9.64624e-05
clssopt,0.4,0.1,2,0.999,4,7,18,30,6.623150,5.118800,4.75759,2.12003e-05,0.00533561,0.000199903
thqdeim,0.4,0.1,2,0.999,4,7,18,30,8.842687,2.041212,3.43675,2.93749e-06,0.00124496,4.03664e-05
thsopt,0.4,0.1,2,0.999,4,7,18,30,4.631852,3.676000,5.13649,6.32797e-05,0.0179266,0.00135943
clsqdeim,0.3,0.1,2,0.999,4,7,18,30,18.769821,2.562962,3.63689,0.000123491,0.0431072,0.000970308
clssopt,0.3,0.1,2,0.999,4,7,18,30,7.212660,5.370171,4.90792,1.19835e-05,0.00522048,0.00024055
thqdeim,0.3,0.1,2,0.999,4,7,18,30,9.175647,1.849059,3.39299,1.32e-05,0.00247605,3.82468e-05
thsopt,0.3,0.1,2,0.999,4,7,18,30,6.024056,3.403123,5.0818,3.87597e-05,0.0131894,0.000893986
clsqdeim,0.2,0.1,2,0.999,4,7,18,30,5.379874,2.260748,3.87544,1.80552e-05,0.00826165,0.000382695
clssopt,0.2,0.1,2,0.999,4,7,18,30,12.415403,3.598813,4.8907,3.55036e-06,0.00121268,4.39182e-05
thqdeim,0.2,0.1,2,0.999,4,7,18,30,9.501931,1.966137,3.43882,2.49175e-05,0.00327049,7.16911e-05
thsopt,0.2,0.1,2,0.999,4,7,18,30,4.823028,2.432010,5.08597,3.96681e-05,0.0138101,0.000937168
clsqdeim,0.1,0.1,2,0.999,4,7,18,30,5503411120942797358541771794144449858848599096441298100162036060949315584.000000,2.138873,4.60127,0.00522591,0.167172,0.020928
clssopt,0.1,0.1,2,0.999,4,7,18,30,1.000000,3.658025,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,30,9.604746,2.036849,3.33785,2.28629e-05,0.00341606,6.44846e-05
thsopt,0.1,0.1,2,0.999,4,7,18,30,4.846056,2.689025,5.11226,3.45773e-05,0.0127208,0.000888644
qdeim,1,0.1,2,0.999,4,7,18,35,7.641755,3.278099,3.4468,3.16435e-05,0.0041681,9.34202e-05
sopt,1,0.1,2,0.999,4,7,18,35,4.757689,3.123549,5.48819,2.78757e-05,0.00749032,0.000483334
clsqdeim,0.5,0.1,2,0.999,4,7,18,35,8.748772,2.206793,4.59028,5.20631e-06,0.00169583,1.3175e-05
clssopt,0.5,0.1,2,0.999,4,7,18,35,8.518606,2.515886,5.19475,4.77129e-06,0.00416217,0.000116895
thqdeim,0.5,0.1,2,0.999,4,7,18,35,7.138013,9.508340,3.83287,2.51492e-05,0.00460914,0.00013392
thsopt,0.5,0.1,2,0.999,4,7,18,35,5.007862,2.917546,5.19619,3.83648e-05,0.013337,0.000949465
clsqdeim,0.4,0.1,2,0.999,4,7,18,35,5.807416,4.199720,4.38303,1.72284e-05,0.00558833,0.00015653
clssopt,0.4,0.1,2,0.999,4,7,18,35,6.790109,5.058863,4.94291,2.62854e-05,0.00604253,0.000229194
thqdeim,0.4,0.1,2,0.999,4,7,18,35,5.919294,7.881012,3.64646,3.80636e-06,0.00102381,2.78842e-05
thsopt,0.4,0.1,2,0.999,4,7,18,35,5.506877,3.153769,5.37705,5.64732e-05,0.014051,0.000955532
clsqdeim,0.3,0.1,2,0.999,4,7,18,35,18.534380,29.831165,3.92732,0.000172305,0.0452216,0.00098912
clssopt,0.3,0.1,2,0.999,4,7,18,35,6.975181,4.813484,5.20269,9.60099e-06,0.00403252,0.000174562
thqdeim,0.3,0.1,2,0.999,4,7,18,35,8.448785,4.890255,3.65639,1.85131e-05,0.00207832,4.07086e-05
thsopt,0.3,0.1,2,0.999,4,7,18,35,4.790267,2.497302,5.25491,3.65601e-05,0.0101089,0.000627469
clsqdeim,0.2,0.1,2,0.999,4,7,18,35,3.631067,4.792818,4.10332,1.95614e-05,0.00932626,0.000373611
clssopt,0.2,0.1,2,0.999,4,7,18,35,10.232115,3.512878,5.0895,9.76037e-06,0.0022792,8.81005e-05
thqdeim,0.2,0.1,2,0.999,4,7,18,35,6.927046,5.035351,3.4606,3.0864e-05,0.00357281,9.31326e-05
thsopt,0.2,0.1,2,0.999,4,7,18,35,6.026177,2.673350,5.42589,3.69314e-05,0.0072643,0.000507374
clsqdeim,0.1,0.1,2,0.999,4,7,18,35,23316339619805440544590192160089292953258062587789136131165821241533661184.000000,4.250635,5.01092,0.00528259,0.168894,0.022718
clssopt,0.1,0.1,2,0.999,4,7,18,35,1.000000,3.499905,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,35,7.641755,6.172206,3.52586,2.94968e-05,0.00385197,9.67551e-05
thsopt,0.1,0.1,2,0.999,4,7,18,35,4.757689,3.567004,5.47759,3.17589e-05,0.0068406,0.000482207
qdeim,1,0.1,2,0.999,4,7,18,40,7.734731,1.789153,3.67381,5.09482e-05,0.00609172,0.000167587
sopt,1,0.1,2,0.999,4,7,18,40,4.177119,2.562933,5.85802,2.48012e-05,0.00502367,0.000328797
clsqdeim,0.5,0.1,2,0.999,4,7,18,40,7.852097,2.528296,4.95041,4.79443e-06,0.00107935,2.11988e-05
clssopt,0.5,0.1,2,0.999,4,7,18,40,7.323308,2.570384,5.68959,1.16434e-05,0.00458079,0.000165843
thqdeim,0.5,0.1,2,0.999,4,7,18,40,6.087520,1.713719,4.17283,1.73242e-05,0.00414799,0.000118309
thsopt,0.5,0.1,2,0.999,4,7,18,40,5.608978,1.793885,5.69929,3.51898e-05,0.0176106,0.00112732
clsqdeim,0.4,0.1,2,0.999,4,7,18,40,4.814055,2.549048,4.68076,1.85572e-05,0.00409057,8.03979e-05
clssopt,0.4,0.1,2,0.999,4,7,18,40,7.782378,4.368369,5.3868,2.64165e-05,0.00620849,0.000224768
thqdeim,0.4,0.1,2,0.999,4,7,18,40,6.287858,2.035239,4.37458,9.98591e-06,0.00153934,3.44468e-05
thsopt,0.4,0.1,2,0.999,4,7,18,40,4.898065,2.779794,5.89761,4.25805e-05,0.00992689,0.000682838
clsqdeim,0.3,0.1,2,0.999,4,7,18,40,18.482436,4.015199,4.09727,0.000172228,0.0418627,0.000914609
clssopt,0.3,0.1,2,0.999,4,7,18,40,6.210804,4.301614,12.244,4.25267e-06,0.00336853,0.000189807
thqdeim,0.3,0.1,2,0.999,4,7,18,40,7.448384,1.755361,3.96939,2.04154e-05,0.00265422,4.25936e-05
thsopt,0.3,0.1,2,0.999,4,7,18,40,5.188285,2.193810,5.78789,2.96309e-05,0.0100467,0.000523464
clsqdeim,0.2,0.1,2,0.999,4,7,18,40,3.658958,2.385401,4.48693,1.3415e-05,0.00542657,0.000179142
clssopt,0.2,0.1,2,0.999,4,7,18,40,11.726935,3.473133,5.48929,1.97536e-05,0.00409295,0.000187177
thqdeim,0.2,0.1,2,0.999,4,7,18,40,7.644019,1.589437,3.84502,4.00715e-05,0.00449849,0.000111976
thsopt,0.2,0.1,2,0.999,4,7,18,40,4.368369,2.967985,6.03071,2.61624e-05,0.00486892,0.000302709
clsqdeim,0.1,0.1,2,0.999,4,7,18,40,22379570841593755906718535722573898514370237656978381154716286866444779520.000000,2.414733,5.17494,0.00444496,0.144243,0.0160177
clssopt,0.1,0.1,2,0.999,4,7,18,40,16364781744086040.000000,3.914477,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,40,7.734731,1.883004,3.66549,2.3787e-05,0.00341746,5.89561e-05
thsopt,0.1,0.1,2,0.999,4,7,18,40,4.177119,2.844005,5.85921,2.41082e-05,0.00492779,0.000328092
qdeim,1,0.1,2,0.999,4,7,18,45,6.410478,1.614578,4.0636,9.568e-05,0.0108507,0.000337853
sopt,1,0.1,2,0.999,4,7,18,45,3.999725,2.211781,6.12578,2.92185e-05,0.00891674,0.000492641
clsqdeim,0.5,0.1,2,0.999,4,7,18,45,8.161280,1.714878,5.20322,4.28204e-06,0.00096758,2.23216e-05
clssopt,0.5,0.1,2,0.999,4,7,18,45,8.016238,2.478244,5.90624,5.09217e-06,0.00386719,0.000119442
thqdeim,0.5,0.1,2,0.999,4,7,18,45,13.428434,1.803851,4.52847,1.27862e-05,0.00346654,0.00010925
thsopt,0.5,0.1,2,0.999,4,7,18,45,4.780546,2.053408,5.95609,3.22281e-05,0.0167453,0.0010595
clsqdeim,0.4,0.1,2,0.999,4,7,18,45,6.171297,2.219557,4.59178,5.38638e-06,0.00138595,4.17581e-05
clssopt,0.4,0.1,2,0.999,4,7,18,45,7.364314,4.573901,5.89916,2.20148e-05,0.00536758,0.000198055
thqdeim,0.4,0.1,2,0.999,4,7,18,45,6.542364,1.885232,4.34118,1.16197e-05,0.00143564,3.64219e-05
thsopt,0.4,0.1,2,0.999,4,7,18,45,4.117529,2.827850,6.29615,5.39924e-05,0.0220284,0.00123904
clsqdeim,0.3,0.1,2,0.999,4,7,18,45,20.041300,3.975692,4.60433,6.00309e-05,0.0142749,0.000807672
clssopt,0.3,0.1,2,0.999,4,7,18,45,6.655607,4.096403,6.03395,2.85039e-06,0.00319628,0.000159806
thqdeim,0.3,0.1,2,0.999,4,7,18,45,8.139119,1.944054,4.10974,2.04872e-05,0.00227912,4.89967e-05
thsopt,0.3,0.1,2,0.999,4,7,18,45,3.977457,2.332250,5.95369,3.43459e-05,0.0162002,0.000795776
clsqdeim,0.2,0.1,2,0.999,4,7,18,45,5.600436,1.926289,4.61517,1.55633e-05,0.00659289,0.000230567
clssopt,0.2,0.1,2,0.999,4,7,18,45,11.976218,2.714275,5.73858,2.04344e-05,0.00465186,0.000203154
thqdeim,0.2,0.1,2,0.999,4,7,18,45,6.670891,1.782472,4.04415,5.06834e-05,0.00512095,0.000135108
thsopt,0.2,0.1,2,0.999,4,7,18,45,4.492590,2.010984,6.14404,3.88929e-05,0.0117637,0.000687287
clsqdeim,0.1,0.1,2,0.999,4,7,18,45,4004484717135830788861635877029422944186351763014296912639509885043108004099582253334528.000000,2.245333,5.35375,0.00428234,0.137429,0.0151476
clssopt,0.1,0.1,2,0.999,4,7,18,45,1.000000,3.314759,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,45,6.410478,1.846323,3.78094,2.52565e-05,0.00356771,3.93842e-05
thsopt,0.1,0.1,2,0.999,4,7,18,45,3.999725,2.465664,6.24997,3.2841e-05,0.00761092,0.000469624
qdeim,1,0.1,2,0.999,4,7,18,50,5.816284,1.736103,4.12866,0.000123916,0.0139637,0.000460522
sopt,1,0.1,2,0.999,4,7,18,50,3.888485,2.335426,6.56862,2.49533e-05,0.00775963,0.000368897
clsqdeim,0.5,0.1,2,0.999,4,7,18,50,6.280398,1.648115,5.58209,1.8174e-06,0.000884489,2.33503e-05
clssopt,0.5,0.1,2,0.999,4,7,18,50,6.990437,3.022970,6.28763,9.46143e-06,0.00527661,0.000169979
thqdeim,0.5,0.1,2,0.999,4,7,18,50,5.618872,1.654182,4.66648,9.02863e-06,0.00269634,8.90679e-05
thsopt,0.5,0.1,2,0.999,4,7,18,50,4.489932,1.967195,6.32864,3.10461e-05,0.0186086,0.00113909
clsqdeim,0.4,0.1,2,0.999,4,7,18,50,5.140010,2.463919,4.67494,6.17863e-06,0.00246336,2.7034e-05
clssopt,0.4,0.1,2,0.999,4,7,18,50,6.133546,4.012138,6.28207,1.62397e-05,0.00382182,0.000149777
thqdeim,0.4,0.1,2,0.999,4,7,18,50,5.916418,1.806193,4.25914,8.3413e-06,0.0013178,2.55807e-05
thsopt,0.4,0.1,2,0.999,4,7,18,50,4.744859,2.395416,6.33356,6.74474e-05,0.0290219,0.00156476
clsqdeim,0.3,0.1,2,0.999,4,7,18,50,18.268091,2.793460,4.63065,6.94273e-05,0.023664,0.000652129
clssopt,0.3,0.1,2,0.999,4,7,18,50,5.557620,4.476532,6.35809,3.7993e-06,0.00329296,0.000173422
thqdeim,0.3,0.1,2,0.999,4,7,18,50,6.117798,1.827215,4.29858,2.05506e-05,0.00241178,5.72338e-05
thsopt,0.3,0.1,2,0.999,4,7,18,50,4.247965,2.190081,6.42535,3.67608e-05,0.0193608,0.000935905
clsqdeim,0.2,0.1,2,0.999,4,7,18,50,3.408881,2.079001,4.8826,1.41642e-05,0.00610224,0.000208548
clssopt,0.2,0.1,2,0.999,4,7,18,50,10.725788,2.892942,5.97715,2.15616e-05,0.00627939,0.00023299
thqdeim,0.2,0.1,2,0.999,4,7,18,50,5.945318,1.738514,4.31975,4.15327e-05,0.00410014,0.00011014
thsopt,0.2,0.1,2,0.999,4,7,18,50,3.745415,2.141467,6.55238,4.08352e-05,0.020691,0.000919597
clsqdeim,0.1,0.1,2,0.999,4,7,18,50,93690227868189807150118404641748919896947558334917438424432714080870989824.000000,1.971040,5.25307,0.00422166,0.13573,0.0148266
clssopt,0.1,0.1,2,0.999,4,7,18,50,1.000000,3.152257,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,50,5.816284,1.678015,4.08229,2.68779e-05,0.00323454,5.39959e-05
thsopt,0.1,0.1,2,0.999,4,7,18,50,4.314561,2.483328,6.63417,3.51396e-05,0.0103206,0.000574976
qdeim,1,0.1,2,0.999,4,7,18,55,4.659425,1.562779,4.52582,0.000148759,0.0166418,0.000561459
sopt,1,0.1,2,0.999,4,7,18,55,3.383306,1.973459,7.04435,3.21844e-05,0.011658,0.000623252
clsqdeim,0.5,0.1,2,0.999,4,7,18,55,7.054459,1.836141,5.75205,2.496e-06,0.00089051,1.98207e-05
clssopt,0.5,0.1,2,0.999,4,7,18,55,7.864970,2.782693,6.67829,1.06426e-05,0.00437684,0.00014291
thqdeim,0.5,0.1,2,0.999,4,7,18,55,5.848833,1.684678,4.93238,1.46322e-05,0.00402607,0.000137197
thsopt,0.5,0.1,2,0.999,4,7,18,55,3.853974,2.440723,6.59248,2.78423e-05,0.0196642,0.00116115
clsqdeim,0.4,0.1,2,0.999,4,7,18,55,4.377051,2.087930,4.90899,1.18794e-05,0.00246814,7.10849e-05
clssopt,0.4,0.1,2,0.999,4,7,18,55,6.565031,3.855980,6.74087,1.4461e-05,0.00353117,0.000139563
thqdeim,0.4,0.1,2,0.999,4,7,18,55,5.514915,1.763995,4.5791,8.24916e-06,0.00108525,2.80498e-05
thsopt,0.4,0.1,2,0.999,4,7,18,55,3.566319,2.128285,6.94724,7.93538e-05,0.0275097,0.00163578
clsqdeim,0.3,0.1,2,0.999,4,7,18,55,21.141151,3.284456,4.97706,1.35301e-05,0.00538243,0.00020463
clssopt,0.3,0.1,2,0.999,4,7,18,55,4.963031,4.231907,6.84264,3.4004e-06,0.00284665,0.000159856
thqdeim,0.3,0.1,2,0.999,4,7,18,55,6.023796,1.688634,4.40048,1.43358e-05,0.00241071,5.35178e-05
thsopt,0.3,0.1,2,0.999,4,7,18,55,3.690160,2.157764,6.93505,4.93278e-05,0.0227759,0.001206
clsqdeim,0.2,0.1,2,0.999,4,7,18,55,3.397902,1.868172,5.06041,1.59076e-05,0.00741464,0.000282179
clssopt,0.2,0.1,2,0.999,4,7,18,55,9.645348,3.573078,6.44541,2.91116e-05,0.00958646,0.000357895
thqdeim,0.2,0.1,2,0.999,4,7,18,55,4.753591,1.701792,4.49008,3.29186e-05,0.00335721,8.09084e-05
thsopt,0.2,0.1,2,0.999,4,7,18,55,3.246403,2.158736,7.23168,4.70871e-05,0.0175433,0.000939492
clsqdeim,0.1,0.1,2,0.999,4,7,18,55,185522742051907443508815378278945296031739808507482900696914555894780395520.000000,2.369353,5.49023,0.00423439,0.136065,0.014608
clssopt,0.1,0.1,2,0.999,4,7,18,55,1.000000,3.763821,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,55,4.659425,1.669251,4.71257,2.67504e-05,0.00274672,5.35729e-05
thsopt,0.1,0.1,2,0.999,4,7,18,55,3.813416,2.412863,7.2943,4.2298e-05,0.0131324,0.000771325
qdeim,1,0.1,2,0.999,4,7,18,60,6.217773,1.829347,4.83812,0.000119272,0.0130924,0.00043205
sopt,1,0.1,2,0.999,4,7,18,60,3.594974,2.151852,7.46954,2.91145e-05,0.014719,0.000707999
clsqdeim,0.5,0.1,2,0.999,4,7,18,60,8.622775,1.664427,5.8359,2.41617e-06,0.00101835,2.26966e-05
clssopt,0.5,0.1,2,0.999,4,7,18,60,6.326981,2.833605,6.85116,1.15696e-05,0.00435456,0.000145269
thqdeim,0.5,0.1,2,0.999,4,7,18,60,9.282120,1.833450,4.8908,1.62632e-05,0.00406517,0.000145475
thsopt,0.5,0.1,2,0.999,4,7,18,60,4.285062,1.593348,7.0251,3.15515e-05,0.0257711,0.00138278
clsqdeim,0.4,0.1,2,0.999,4,7,18,60,5.847478,2.054424,4.96897,8.76067e-06,0.00347177,4.32011e-05
clssopt,0.4,0.1,2,0.999,4,7,18,60,7.063010,4.043070,7.09283,1.31252e-05,0.00323885,0.000131848
thqdeim,0.4,0.1,2,0.999,4,7,18,60,5.958654,1.621638,4.89164,8.17108e-06,0.00105406,3.00462e-05
thsopt,0.4,0.1,2,0.999,4,7,18,60,3.650199,2.227324,7.32195,8.01326e-05,0.0287017,0.00167496
clsqdeim,0.3,0.1,2,0.999,4,7,18,60,18.537574,2.619060,5.14726,1.82473e-05,0.00603701,0.000146557
clssopt,0.3,0.1,2,0.999,4,7,18,60,5.544766,3.979218,7.18527,3.21329e-06,0.0030628,0.000169821
thqdeim,0.3,0.1,2,0.999,4,7,18,60,11.057264,1.617037,4.68206,1.48056e-05,0.00227118,6.48171e-05
thsopt,0.3,0.1,2,0.999,4,7,18,60,3.777761,2.036931,7.34292,5.17925e-05,0.0289491,0.0014141
clsqdeim,0.2,0.1,2,0.999,4,7,18,60,3.513850,2.050596,5.19465,7.56541e-06,0.00377685,0.00012814
clssopt,0.2,0.1,2,0.999,4,7,18,60,9.744548,3.572181,6.67037,2.79801e-05,0.00890859,0.000336238
thqdeim,0.2,0.1,2,0.999,4,7,18,60,6.186549,1.702906,4.81961,3.01431e-05,0.00303878,7.37278e-05
thsopt,0.2,0.1,2,0.999,4,7,18,60,4.212610,2.243130,7.72582,4.81496e-05,0.0219771,0.00105221
clsqdeim,0.1,0.1,2,0.999,4,7,18,60,371878577650148301848304748606988277578662451101003400124230525667919980374820323852288.000000,2.073487,5.47687,0.00457014,0.147895,0.0169494
clssopt,0.1,0.1,2,0.999,4,7,18,60,1.000000,3.561525,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,60,6.217773,1.731084,4.63639,3.25999e-05,0.00340832,8.51614e-05
thsopt,0.1,0.1,2,0.999,4,7,18,60,4.098116,2.034672,7.75832,4.20751e-05,0.0194984,0.000992036
qdeim,1,0.1,2,0.999,4,7,18,65,5.059195,1.680903,4.97806,0.000116815,0.0127927,0.000422799
sopt,1,0.1,2,0.999,4,7,18,65,4.257161,2.110791,7.69493,2.58278e-05,0.0148244,0.000597739
clsqdeim,0.5,0.1,2,0.999,4,7,18,65,7.209818,1.514833,6.12439,4.31321e-06,0.00157209,3.35487e-05
clssopt,0.5,0.1,2,0.999,4,7,18,65,6.968079,2.715000,7.3321,8.74543e-06,0.00327571,0.000104866
thqdeim,0.5,0.1,2,0.999,4,7,18,65,4.967890,1.650123,5.13986,1.7808e-05,0.00388142,0.000139911
thsopt,0.5,0.1,2,0.999,4,7,18,65,5.960767,1.567939,7.4552,3.14578e-05,0.0262766,0.00135233
clsqdeim,0.4,0.1,2,0.999,4,7,18,65,5.108940,2.127914,5.05294,8.45918e-06,0.00289868,3.1742e-05
clssopt,0.4,0.1,2,0.999,4,7,18,65,6.337326,3.635770,7.60079,1.29152e-05,0.00325903,0.000133973
thqdeim,0.4,0.1,2,0.999,4,7,18,65,4.944805,1.717780,5.09771,8.77781e-06,0.00108512,3.89883e-05
thsopt,0.4,0.1,2,0.999,4,7,18,65,4.319090,2.153330,7.58348,6.3693e-05,0.0348263,0.00165838
clsqdeim,0.3,0.1,2,0.999,4,7,18,65,16.133336,2.709036,5.44465,2.29342e-05,0.0085464,0.000135475
clssopt,0.3,0.1,2,0.999,4,7,18,65,4.930246,3.467462,7.55406,8.35702e-06,0.00321694,0.000181657
thqdeim,0.3,0.1,2,0.999,4,7,18,65,5.032574,1.553953,5.01582,1.3171e-05,0.00166501,6.22851e-05
thsopt,0.3,0.1,2,0.999,4,7,18,65,3.553963,2.379938,7.48961,4.48362e-05,0.0334346,0.0013946
clsqdeim,0.2,0.1,2,0.999,4,7,18,65,3.179008,2.076764,5.51677,6.73014e-06,0.00192784,8.42729e-05
clssopt,0.2,0.1,2,0.999,4,7,18,65,9.286535,3.293235,6.80727,2.76775e-05,0.00918859,0.000341678
thqdeim,0.2,0.1,2,0.999,4,7,18,65,5.033030,1.575847,4.88057,3.20321e-05,0.00335019,9.01094e-05
thsopt,0.2,0.1,2,0.999,4,7,18,65,4.083077,2.005848,7.66214,3.92807e-05,0.0240577,0.000983407
clsqdeim,0.1,0.1,2,0.999,4,7,18,65,43033491100090449637559650498110840946590330613420324434422454565957656796166405109055488.000000,2.668917,5.7375,0.00448327,0.146904,0.0164045
clssopt,0.1,0.1,2,0.999,4,7,18,65,1.000000,6.125819,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,65,5.059195,1.620067,4.76996,2.3168e-05,0.00373232,0.000105783
thsopt,0.1,0.1,2,0.999,4,7,18,65,4.018356,2.124994,8.22656,3.27658e-05,0.0192968,0.000839958
qdeim,1,0.1,2,0.999,4,7,18,70,5.107153,3.571171,4.89422,0.00012894,0.0141728,0.000470741
sopt,1,0.1,2,0.999,4,7,18,70,3.683432,2.018763,7.97703,2.65508e-05,0.0158311,0.000684855
clsqdeim,0.5,0.1,2,0.999,4,7,18,70,6.595838,2.762633,6.25735,5.36415e-06,0.00195763,3.76924e-05
clssopt,0.5,0.1,2,0.999,4,7,18,70,6.776251,2.882023,7.45772,3.66117e-06,0.00208493,5.87741e-05
thqdeim,0.5,0.1,2,0.999,4,7,18,70,6.908557,5.981436,5.16403,2.92792e-05,0.00586386,0.000215658
thsopt,0.5,0.1,2,0.999,4,7,18,70,4.900765,1.721419,7.56115,2.96487e-05,0.0292652,0.00143966
clsqdeim,0.4,0.1,2,0.999,4,7,18,70,5.123554,4.351497,5.2224,9.60952e-06,0.00268397,2.90222e-05
clssopt,0.4,0.1,2,0.999,4,7,18,70,7.352364,3.622929,7.74983,9.96259e-06,0.00248583,0.000114047
thqdeim,0.4,0.1,2,0.999,4,7,18,70,5.024261,4.244356,5.38253,9.54503e-06,0.00116578,4.45144e-05
thsopt,0.4,0.1,2,0.999,4,7,18,70,4.410109,1.913776,7.99419,7.99876e-05,0.0477907,0.00226307
clsqdeim,0.3,0.1,2,0.999,4,7,18,70,14.081553,6.269445,5.54758,1.34342e-05,0.00467863,0.000105871
clssopt,0.3,0.1,2,0.999,4,7,18,70,4.320096,3.386305,7.6407,1.11241e-05,0.00408406,0.000218504
thqdeim,0.3,0.1,2,0.999,4,7,18,70,5.283452,5.428578,5.19919,2.45189e-05,0.00272831,0.000122829
thsopt,0.3,0.1,2,0.999,4,7,18,70,3.844260,2.755073,7.66882,4.02725e-05,0.035166,0.00149051
clsqdeim,0.2,0.1,2,0.999,4,7,18,70,3.482427,4.245535,5.81062,6.68491e-06,0.00175765,7.91515e-05
clssopt,0.2,0.1,2,0.999,4,7,18,70,10.196728,2.542937,7.02507,3.10553e-05,0.010208,0.000388572
thqdeim,0.2,0.1,2,0.999,4,7,18,70,4.646267,4.524831,4.9094,4.06147e-05,0.0043163,0.000129377
thsopt,0.2,0.1,2,0.999,4,7,18,70,3.956599,1.990392,8.03864,4.13474e-05,0.0233863,0.00100294
clsqdeim,0.1,0.1,2,0.999,4,7,18,70,47379057470763336963297211961977061363194172951019368821776729688789083080098546974720000.000000,4.916231,5.98579,0.00431004,0.138527,0.0151011
clssopt,0.1,0.1,2,0.999,4,7,18,70,1.000000,5.611164,,0.0611299,0.165944,8.24708e-05
thqdeim,0.1,0.1,2,0.999,4,7,18,70,5.107153,7.090417,4.87839,1.96059e-05,0.00356056,0.000109347
thsopt,0.1,0.1,2,0.999,4,7,18,70,4.044611,2.389542,8.45888,3.26573e-05,0.0248921,0.00102271
qdeim,1,0.1,2,0.999,4,7,18,75,5.995851,1.709188,5.05363,0.000134943,0.0149451,0.00050344
sopt,1,0.1,2,0.999,4,7,18,75,3.485790,2.001584,8.5061,3.17078e-05,0.016052,0.000726185
clsqdeim,0.5,0.1,2,0.999,4,7,18,75,7.785927,1.897145,6.52522,4.01571e-06,0.00158693,3.38734e-05
clssopt,0.5,0.1,2,0.999,4,7,18,75,5.667511,2.260502,7.58077,2.37615e-06,0.00164349,4.68239e-05
thqdeim,0.5,0.1,2,0.999,4,7,18,75,6.193218,1.453681,5.46614,2.08198e-05,0.00414106,0.000135113
thsopt,0.5,0.1,2,0.999,4,7,18,75,5.302979,1.746491,8.07059,2.44075e-05,0.0276648,0.00130693
clsqdeim,0.4,0.1,2,0.999,4,7,18,75,5.030334,2.216701,5.78722,1.00218e-05,0.00258659,8.47886e-05
clssopt,0.4,0.1,2,0.999,4,7,18,75,5.723294,3.419336,8.11424,1.11729e-05,0.0028632,0.000128696
thqdeim,0.4,0.1,2,0.999,4,7,18,75,5.198462,1.756699,5.5698,9.44307e-06,0.00113733,4.59834e-05
thsopt,0.4,0.1,2,0.999,4,7,18,75,5.113190,1.997551,8.46125,9.99727e-05,0.0471667,0.00221283
clsqdeim,0.3,0.1,2,0.999,4,7,18,75,11.432449,2.868010,5.64242,5.87594e-06,0.00288191,9.59362e-05
clssopt,0.3,0.1,2,0.999,4,7,18,75,4.401641,3.444782,8.17948,1.19923e-05,0.00467061,0.00025502
thqdeim,0.3,0.1,2,0.999,4,7,18,75,5.366162,1.742443,5.3677,5.86758e-05,0.00692271,0.000308566
thsopt,0.3,0.1,2,0.999,4,7,18,75,4.030399,2.478277,8.2086,3.88653e-05,0.0347433,0.00151133
clsqdeim,0.2,0.1,2,0.999,4,7,18,75,3.464816,2.229704,5.9072,6.617e-06,0.00174912,7.84928e-05
clssopt,0.2,0.1,2,0.999,4,7,18,75,8.680054,2.829766,7.41102,3.01534e-05,0.00907118,0.000359532
