method,t,n,ef,xx,vv,ee,q,condV,condE,time,ErrX,ErrV,ErrE
qdeim,0.1,5,0.999999,6,20,18,70,255.137053,41797.359974,0.464585,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,75,8.714991,11.708820,0.624738,2.42016e-05,0.0142098,0.00238575
clssopt,0.1,5,0.999999,6,20,18,75,2.212000,2.560872,1.43931,1.38364e-05,0.0209869,0.00178287
clsqdeim,0.1,5,0.999999,6,20,18,75,2.013724,150.858734,1.33681,9.77811e-05,0.181458,0.0097826
qdeim,0.1,5,0.999999,6,20,18,75,347.382648,40033.240850,0.530627,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,80,9.440343,17.938210,0.641528,2.48987e-05,0.0145114,0.00245271
clssopt,0.1,5,0.999999,6,20,18,80,2.159000,4.418191,1.36452,1.31971e-05,0.0181654,0.00168907
clsqdeim,0.1,5,0.999999,6,20,18,80,2.442777,1676.885758,1.30731,0.000136305,0.166178,0.0108938
qdeim,0.1,5,0.999999,6,20,18,80,106.399641,56017.303196,0.534056,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,85,10.590527,11.539232,0.649462,2.0772e-05,0.0122801,0.00201904
clssopt,0.1,5,0.999999,6,20,18,85,2.010809,2.284320,1.41642,1.31743e-05,0.0168896,0.00169969
clsqdeim,0.1,5,0.999999,6,20,18,85,2.077756,179.020973,1.38033,0.0001687,0.327651,0.0123915
qdeim,0.1,5,0.999999,6,20,18,85,30.475738,36879.693913,0.544897,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,90,18.305481,14.646673,0.656906,2.07288e-05,0.0122556,0.00202074
clssopt,0.1,5,0.999999,6,20,18,90,2.822122,2.974110,1.4548,1.32664e-05,0.0156877,0.00151314
clsqdeim,0.1,5,0.999999,6,20,18,90,3.767907,441.889703,1.41424,0.000144957,0.334791,0.0120436
qdeim,0.1,5,0.999999,6,20,18,90,651.472155,34673.231385,0.552582,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,95,9.111796,10.018125,0.676238,2.02181e-05,0.0120458,0.0019556
clssopt,0.1,5,0.999999,6,20,18,95,1.976370,2.240007,1.50757,1.39249e-05,0.0141735,0.00153786
clsqdeim,0.1,5,0.999999,6,20,18,95,1.965414,151.137355,1.44486,0.000142199,0.310061,0.0120469
qdeim,0.1,5,0.999999,6,20,18,95,34.124584,47.296257,0.500174,nan,nan,nan
sopt,0.1,5,0.999999,6,20,18,100,9.064643,21.788755,0.702036,2.00098e-05,0.0120312,0.00194331
clssopt,0.1,5,0.999999,6,20,18,100,1.990651,3.870303,1.76768,1.62148e-05,0.0156256,0.0017129
clsqdeim,0.1,5,0.999999,6,20,18,100,2.120691,628.023885,1.23134,0.000234676,0.242494,0.0146277
qdeim,0.1,5,0.999999,6,20,18,100,35.692424,28094.283574,0.562224,nan,nan,nan
sopt,0.1,6,0.9999999,6,24,23,5,73.951571,55.578468,0.422808,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,5,12.786541,10.018312,0.685388,0.00127634,,
clsqdeim,0.1,6,0.9999999,6,24,23,5,16.992497,24.103631,0.788223,3.334e-05,0.172416,0.0128345
qdeim,0.1,6,0.9999999,6,24,23,5,52.829731,30.303847,0.369404,0.00127634,,
sopt,0.1,6,0.9999999,6,24,23,10,24.757706,20.812318,0.455365,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,10,11.183305,9.747407,0.567064,3.30738e-05,0.0403114,0.00244487
clsqdeim,0.1,6,0.9999999,6,24,23,10,8.443625,7.153202,0.966641,0.00127634,,
qdeim,0.1,6,0.9999999,6,24,23,10,48.700613,22.548883,0.515141,0.00127634,,
sopt,0.1,6,0.9999999,6,24,23,15,21.524313,30.415099,0.459768,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,15,6.575859,9.171294,0.699104,4.73905e-05,0.0556382,0.00251446
clsqdeim,0.1,6,0.9999999,6,24,23,15,6.494170,7.861102,0.670909,3.86951e-05,0.0674202,0.00368943
qdeim,0.1,6,0.9999999,6,24,23,15,38.781230,25.359324,0.543287,0.00127634,,
sopt,0.1,6,0.9999999,6,24,23,20,23.980661,24.743769,0.485884,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,20,6.541348,5.446491,0.696265,1.95423e-05,0.0238508,0.0014778
clsqdeim,0.1,6,0.9999999,6,24,23,20,6.458381,5.843612,0.728789,9.13268e-05,0.141744,0.0108996
qdeim,0.1,6,0.9999999,6,24,23,20,28.074763,17.755958,0.639091,0.00127634,,
sopt,0.1,6,0.9999999,6,24,23,25,14.426009,14.578512,0.516794,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,25,4.742368,5.660840,0.779755,1.91148e-05,0.0140534,0.00164139
clsqdeim,0.1,6,0.9999999,6,24,23,25,4.489143,5.258372,0.728469,5.13892e-05,0.0675095,0.0063443
qdeim,0.1,6,0.9999999,6,24,23,25,24.427721,19.252761,0.437021,2.29646e-05,0.0154497,0.00312564
sopt,0.1,6,0.9999999,6,24,23,30,15.266612,20.540634,0.541239,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,30,4.075706,3.961162,0.884215,1.98718e-05,0.0138989,0.00174983
clsqdeim,0.1,6,0.9999999,6,24,23,30,4.247921,11.328346,0.784476,3.32723e-05,0.0543425,0.00316145
qdeim,0.1,6,0.9999999,6,24,23,30,22.061814,15.486027,0.460185,1.18333e-05,0.00736354,0.00124748
sopt,0.1,6,0.9999999,6,24,23,35,16.989564,18.269162,0.557513,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,35,3.682530,3.761913,0.992552,2.03925e-05,0.0118265,0.00198128
clsqdeim,0.1,6,0.9999999,6,24,23,35,4.118543,3.647700,0.871973,4.96483e-05,0.0920204,0.00672957
qdeim,0.1,6,0.9999999,6,24,23,35,14.297993,11.059615,0.486573,1.74297e-05,0.00807253,0.00143899
sopt,0.1,6,0.9999999,6,24,23,40,14.854548,16.203631,0.59288,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,40,3.034548,5.638967,1.03359,1.97392e-05,0.0127332,0.00186222
clsqdeim,0.1,6,0.9999999,6,24,23,40,3.593367,55.591070,1.04479,5.2812e-05,0.116888,0.00788277
qdeim,0.1,6,0.9999999,6,24,23,40,19.219700,15.732396,0.496715,1.3914e-05,0.00593725,0.000927833
sopt,0.1,6,0.9999999,6,24,23,45,13.688125,17.727391,0.619581,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,45,3.179888,2.950819,1.18256,2.06468e-05,0.0126285,0.00189976
clsqdeim,0.1,6,0.9999999,6,24,23,45,3.492709,4.869986,0.962965,1.14997e-05,0.0338144,0.00437389
qdeim,0.1,6,0.9999999,6,24,23,45,14.216864,18.104885,0.509514,1.68162e-05,0.00730311,0.00115647
sopt,0.1,6,0.9999999,6,24,23,50,13.867865,16.827746,0.544182,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,50,2.893479,2.974604,1.2167,2.08702e-05,0.0121462,0.0019335
clsqdeim,0.1,6,0.9999999,6,24,23,50,3.929830,3.710482,0.939274,7.64951e-06,0.0167251,0.00282414
qdeim,0.1,6,0.9999999,6,24,23,50,15.335826,15.551018,0.517527,1.52428e-05,0.00678445,0.00106575
sopt,0.1,6,0.9999999,6,24,23,55,11.354992,14.087164,0.543186,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,55,3.266105,3.184454,1.30258,2.28109e-05,0.0126321,0.00210697
clsqdeim,0.1,6,0.9999999,6,24,23,55,3.107785,3.494254,1.15475,8.35233e-06,0.0154431,0.00252754
qdeim,0.1,6,0.9999999,6,24,23,55,16.022764,14.957528,0.534225,1.6131e-05,0.00718041,0.00112699
sopt,0.1,6,0.9999999,6,24,23,60,13.753624,32.036686,0.659427,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,60,3.049860,3.801738,1.36155,2.33638e-05,0.0140135,0.00208243
clsqdeim,0.1,6,0.9999999,6,24,23,60,2.439484,1546.777271,1.00768,8.59967e-06,0.0155294,0.00251151
qdeim,0.1,6,0.9999999,6,24,23,60,13.699816,38.502343,0.5461,1.14101e-05,0.00557629,0.000847894
sopt,0.1,6,0.9999999,6,24,23,65,12.658919,12.598823,0.615487,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,65,3.186657,2.666188,1.3489,2.26506e-05,0.0140409,0.00200701
clsqdeim,0.1,6,0.9999999,6,24,23,65,3.071436,4.450638,1.1379,9.30779e-06,0.0150789,0.00246232
qdeim,0.1,6,0.9999999,6,24,23,65,10.865246,18.812678,0.587464,1.06057e-05,0.00510489,0.000724759
sopt,0.1,6,0.9999999,6,24,23,70,12.711460,13.792530,0.697625,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,70,2.745348,2.699356,1.38477,2.20522e-05,0.0135673,0.0019932
clsqdeim,0.1,6,0.9999999,6,24,23,70,2.712119,4.584683,1.1008,1.78063e-05,0.0284835,0.00486655
qdeim,0.1,6,0.9999999,6,24,23,70,11.399884,17.145013,0.564223,3.29346e-05,0.0159723,0.00268734
sopt,0.1,6,0.9999999,6,24,23,75,12.792650,19.673832,0.707648,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,75,2.364068,2.694696,1.44725,2.15248e-05,0.0163161,0.00203065
clsqdeim,0.1,6,0.9999999,6,24,23,75,2.222884,208.783412,1.0945,1.36449e-05,0.024196,0.00416127
qdeim,0.1,6,0.9999999,6,24,23,75,12.541248,17.276342,2.44027,1.22577e-05,0.00602727,0.000903201
sopt,0.1,6,0.9999999,6,24,23,80,12.009984,18.207493,0.668889,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,80,2.615233,2.405210,1.54347,2.17728e-05,0.0153166,0.00201522
clsqdeim,0.1,6,0.9999999,6,24,23,80,2.469109,961.202021,1.08646,1.40182e-05,0.0256664,0.0042676
qdeim,0.1,6,0.9999999,6,24,23,80,12.061731,233.469459,0.666839,1.28092e-05,0.00617326,0.000934206
sopt,0.1,6,0.9999999,6,24,23,85,11.648187,15.747327,0.759972,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,85,2.515017,2.731118,1.59008,2.09063e-05,0.0157338,0.00188517
clsqdeim,0.1,6,0.9999999,6,24,23,85,2.550952,3.360133,1.1267,1.45222e-05,0.0258199,0.0042998
qdeim,0.1,6,0.9999999,6,24,23,85,9.564067,15.608327,0.700736,1.05458e-05,0.00623761,0.00130672
sopt,0.1,6,0.9999999,6,24,23,90,11.350924,19.229749,0.855192,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,90,2.235027,2.580300,1.55875,2.04375e-05,0.0148375,0.00178428
clsqdeim,0.1,6,0.9999999,6,24,23,90,2.180454,1799.292184,1.14563,1.36418e-05,0.0226753,0.00384045
qdeim,0.1,6,0.9999999,6,24,23,90,13.667057,445.247476,0.684832,1.72505e-05,0.00964451,0.00138528
sopt,0.1,6,0.9999999,6,24,23,95,11.327786,14.874782,0.803946,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,95,2.471028,2.444608,1.6253,2.03779e-05,0.015126,0.0017924
clsqdeim,0.1,6,0.9999999,6,24,23,95,2.290365,4.568045,1.17679,1.08693e-05,0.0227735,0.00334145
qdeim,0.1,6,0.9999999,6,24,23,95,11.533474,16.099730,0.677038,1.75469e-05,0.010036,0.00141578
sopt,0.1,6,0.9999999,6,24,23,100,10.784376,16.950300,0.823043,0.00127634,,
clssopt,0.1,6,0.9999999,6,24,23,100,2.195994,2.522689,1.64757,2.06668e-05,0.0155965,0.00180299
clsqdeim,0.1,6,0.9999999,6,24,23,100,2.289514,1507.133303,1.20824,1.75041e-05,0.0188744,0.00298695
qdeim,0.1,6,0.9999999,6,24,23,100,10.166011,1026.431273,0.718375,2.03746e-05,0.0115598,0.00162312
