p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.5,QDEIM,6,1,34,38,37,65,2.140209652,0.006723599718625906
0.5,clsQDEIM,6,1,34,38,37,65,1.756966237,0.0005367810360327604
0.5,SOPT,6,1,34,38,37,67,1.991200159,0.002014221837034479
0.5,clsSOPT,6,1,34,38,37,67,1.906679052,0.002343810459203986
0.5,QDEIM,6,1,34,38,37,67,2.193479886,0.00736802525522744
0.5,clsQDEIM,6,1,34,38,37,67,1.813070815,0.0004090847087422336
0.5,SOPT,6,1,34,38,37,69,2.036029131,0.002171815477434408
0.5,clsSOPT,6,1,34,38,37,69,2.02882003,0.00410200968331986
0.5,QDEIM,6,1,34,38,37,69,2.159220669,0.001376024759955095
0.5,clsQDEIM,6,1,34,38,37,69,1.84081405,0.0003960488767438624
0.5,SOPT,6,1,34,38,37,71,2.06626212,0.001263589660142021
0.5,clsSOPT,6,1,34,38,37,71,1.999232648,0.003654542166293734
0.5,QDEIM,6,1,34,38,37,71,2.25151078,0.004768327118031044
0.5,clsQDEIM,6,1,34,38,37,71,1.879376165,0.0004559272702424199
0.5,SOPT,6,1,34,38,37,73,2.091520727,0.002184741746007329
0.5,clsSOPT,6,1,34,38,37,73,2.065214494,0.00396132860157851
0.5,QDEIM,6,1,34,38,37,73,2.101954495,0.003642949255264205
0.5,clsQDEIM,6,1,34,38,37,73,1.909270578,0.0008290950934822509
0.5,SOPT,6,1,34,38,37,75,2.135742211,0.002103009874325636
0.5,clsSOPT,6,1,34,38,37,75,2.087991652,0.003649750974607019
0.5,QDEIM,6,1,34,38,37,75,2.140907224,0.003966290276751695
0.5,clsQDEIM,6,1,34,38,37,75,1.924684182,0.0009257566253997403
0.5,SOPT,6,1,34,38,37,77,2.182873051,0.002823232944941652
0.5,clsSOPT,6,1,34,38,37,77,2.114850173,0.003634296343105095
0.5,QDEIM,6,1,34,38,37,77,2.20225822,0.004474258642406261
0.5,clsQDEIM,6,1,34,38,37,77,1.947246791,0.0008927919004697592
0.5,SOPT,6,1,34,38,37,79,2.21175156,0.002341285464354359
0.5,clsSOPT,6,1,34,38,37,79,2.171139619,0.002678617494122234
0.5,QDEIM,6,1,34,38,37,79,2.198367795,0.002743266689888004
0.5,clsQDEIM,6,1,34,38,37,79,2.010841524,0.0009002624457044881
0.5,SOPT,6,1,34,38,37,81,2.235125439,0.002450945066067017
0.5,clsSOPT,6,1,34,38,37,81,2.19530999,0.003091309094050393
0.5,QDEIM,6,1,34,38,37,81,2.235098285,0.002009241526283122
0.5,clsQDEIM,6,1,34,38,37,81,2.067900047,0.001041201995094727
0.5,SOPT,6,1,34,38,37,83,2.272832072,0.002235072403482417
0.5,clsSOPT,6,1,34,38,37,83,2.197502692,0.002556064543090674
0.5,QDEIM,6,1,34,38,37,83,2.286077691,0.002459358000788255
0.5,clsQDEIM,6,1,34,38,37,83,2.119578803,0.0002710127614751823
0.5,SOPT,6,1,34,38,37,85,2.299019303,0.002380232659797195
0.5,clsSOPT,6,1,34,38,37,85,2.285197567,0.00342877580864165
0.5,QDEIM,6,1,34,38,37,85,2.290664061,0.002047571383603711
0.5,clsQDEIM,6,1,34,38,37,85,2.112016646,0.0002580676185138749
0.5,SOPT,6,1,34,38,37,87,2.328124641,0.003081212544897985
0.5,clsSOPT,6,1,34,38,37,87,2.377571892,0.008422160789651864
0.5,QDEIM,6,1,34,38,37,87,2.364284354,0.002451442862176359
0.5,clsQDEIM,6,1,34,38,37,87,2.140638369,0.0002356571664000587
