gappy-POD,1.0,0.99999,3,5,7,200,882,0.126509,0.00050038,0.101309
QDEIM,1.0,0.99999,3,5,7,200,918,0.131264,0.00050038,0.101309
SOPT,1.0,0.99999,3,5,7,300,1125,0.161191,1.43636e-05,0.00270389
gappy-POD,1.0,0.99999,3,5,7,300,1089,0.155072,8.29171e-05,0.0236542
QDEIM,1.0,0.99999,3,5,7,300,1152,0.165676,8.29171e-05,0.0236542
SOPT,1.0,0.99999,3,5,7,400,1152,0.165624,2.17869e-06,0.00337193
gappy-POD,1.0,0.99999,3,5,7,400,1143,0.162033,1.08607e-05,0.00407649
QDEIM,1.0,0.99999,3,5,7,400,1152,0.165637,1.08607e-05,0.00407649
SOPT,1.0,0.99999,3,5,7,500,1152,0.164434,2.18234e-06,0.00339687
gappy-POD,1.0,0.99999,3,5,7,500,1152,0.164717,2.18897e-06,0.00345777
QDEIM,1.0,0.99999,3,5,7,500,1152,0.164288,2.18897e-06,0.00345777
SOPT,1.0,0.99999,3,5,7,600,1152,0.164425,2.18254e-06,0.00341738
gappy-POD,1.0,0.99999,3,5,7,600,1152,0.166106,2.1886e-06,0.0034566
QDEIM,1.0,0.99999,3,5,7,600,1152,0.165175,2.1886e-06,0.0034566
SOPT,1.0,0.99999,3,5,7,700,1152,0.164289,2.18012e-06,0.00342802
gappy-POD,1.0,0.99999,3,5,7,700,1152,0.164972,2.18853e-06,0.00345537
QDEIM,1.0,0.99999,3,5,7,700,1152,0.166545,2.18853e-06,0.00345537
SOPT,1.0,0.99999,3,5,7,800,1152,0.165264,2.1822e-06,0.00344401
gappy-POD,1.0,0.99999,3,5,7,800,1152,0.16503,2.1884e-06,0.00345577
QDEIM,1.0,0.99999,3,5,7,800,1152,0.164912,2.1884e-06,0.00345577
SOPT,1.0,0.99999,3,5,7,900,1152,0.163701,2.18615e-06,0.00345002
gappy-POD,1.0,0.99999,3,5,7,900,1152,0.166227,2.18861e-06,0.00345631
QDEIM,1.0,0.99999,3,5,7,900,1152,0.165078,2.18861e-06,0.00345631
SOPT,1.0,0.99999,3,5,7,1000,1152,0.166417,2.18753e-06,0.00345558
gappy-POD,1.0,0.99999,3,5,7,1000,1152,0.165664,2.18893e-06,0.00345704
QDEIM,1.0,0.99999,3,5,7,1000,1152,0.165978,2.18893e-06,0.00345704
SOPT,1.0,0.99999,3,5,7,1100,1152,0.165023,2.18793e-06,0.00345635
gappy-POD,1.0,0.99999,3,5,7,1100,1152,0.166918,2.18844e-06,0.00345529
QDEIM,1.0,0.99999,3,5,7,1100,1152,0.165335,2.18844e-06,0.00345529
EQPGlobal,1.0,0.999999,3,7,707,2048,571,0.0370362,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,50,50,0.00514562,0.000217813,0.278794
EQP,1.0,0.999999,3,7,2048,100,100,0.00847397,0.000182833,0.277826
EQP,1.0,0.999999,3,7,2048,150,150,0.011816,0.000153415,0.260115
EQP,1.0,0.999999,3,7,2048,200,200,0.0147116,0.000141184,0.200456
EQP,1.0,0.999999,3,7,2048,400,400,0.0261291,7.05477e-05,0.171248
EQP,1.0,0.999999,3,7,2048,600,571,0.0370169,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,800,571,0.0369748,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,1000,571,0.0369574,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,1200,571,0.0370781,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,1400,571,0.0371058,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,1600,571,0.0371268,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,1800,571,0.0370854,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,2000,571,0.0369954,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,2200,571,0.0369845,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,2400,571,0.0373421,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,2600,571,0.0369869,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,2800,571,0.0370602,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,3000,571,0.0371104,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,3200,571,0.0368795,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,3400,571,0.037317,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,3600,571,0.0370745,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,3800,571,0.0374715,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,4000,571,0.0369897,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,4200,571,0.0371261,3.32762e-05,0.121047
EQP,1.0,0.999999,3,7,2048,4400,571,0.037064,3.32762e-05,0.121047
SOPT,1.0,0.999999,3,7,11,20,198,0.0288797,0.00145922,0.199899
gappy-POD,1.0,0.999999,3,7,11,20,144,0.0212182,0.00171397,0.274644
QDEIM,1.0,0.999999,3,7,11,20,162,0.023952,0.00171397,0.274644
SOPT,1.0,0.999999,3,7,11,40,378,0.054575,0.00113258,0.138432
gappy-POD,1.0,0.999999,3,7,11,40,234,0.0340482,0.00156127,0.228031
QDEIM,1.0,0.999999,3,7,11,40,198,0.0288647,0.00156127,0.228031
SOPT,1.0,0.999999,3,7,11,60,486,0.0704308,0.000873587,0.103739
gappy-POD,1.0,0.999999,3,7,11,60,315,0.0460453,0.00148975,0.212694
QDEIM,1.0,0.999999,3,7,11,60,297,0.0431598,0.00148975,0.212694
SOPT,1.0,0.999999,3,7,11,80,594,0.0853158,0.000663067,0.0870767
gappy-POD,1.0,0.999999,3,7,11,80,378,0.0547477,0.0014085,0.199938
QDEIM,1.0,0.999999,3,7,11,80,351,0.0509868,0.0014085,0.199938
SOPT,1.0,0.999999,3,7,11,100,765,0.1105,0.000530192,0.0783132
gappy-POD,1.0,0.999999,3,7,11,100,414,0.0599888,0.00134237,0.198246
QDEIM,1.0,0.999999,3,7,11,100,369,0.0536297,0.00134237,0.198246
SOPT,1.0,0.999999,3,7,11,200,1080,0.15476,5.79563e-05,0.0124449
gappy-POD,1.0,0.999999,3,7,11,200,711,0.102805,0.000743524,0.131627
QDEIM,1.0,0.999999,3,7,11,200,666,0.0959144,0.000743524,0.131627
SOPT,1.0,0.999999,3,7,11,300,1143,0.164182,3.1241e-06,0.00372547
gappy-POD,1.0,0.999999,3,7,11,300,1026,0.148179,0.000237117,0.0669111
QDEIM,1.0,0.999999,3,7,11,300,936,0.134791,0.000237117,0.0669111
SOPT,1.0,0.999999,3,7,11,400,1152,0.165093,2.19938e-06,0.00342268
gappy-POD,1.0,0.999999,3,7,11,400,1143,0.163543,8.90668e-06,0.00330697
QDEIM,1.0,0.999999,3,7,11,400,1152,0.163977,8.90668e-06,0.00330697
SOPT,1.0,0.999999,3,7,11,500,1152,0.166121,2.19656e-06,0.00341798
gappy-POD,1.0,0.999999,3,7,11,500,1152,0.164448,2.19212e-06,0.00344157
QDEIM,1.0,0.999999,3,7,11,500,1152,0.164307,2.19212e-06,0.00344157
SOPT,1.0,0.999999,3,7,11,600,1152,0.166918,2.19525e-06,0.00341969
gappy-POD,1.0,0.999999,3,7,11,600,1152,0.164913,2.19218e-06,0.00343985
QDEIM,1.0,0.999999,3,7,11,600,1152,0.164874,2.19218e-06,0.00343985
SOPT,1.0,0.999999,3,7,11,700,1152,0.164934,2.19639e-06,0.00341799
gappy-POD,1.0,0.999999,3,7,11,700,1152,0.164726,2.19192e-06,0.00343872
QDEIM,1.0,0.999999,3,7,11,700,1152,0.16452,2.19192e-06,0.00343872
SOPT,1.0,0.999999,3,7,11,800,1152,0.166268,2.19519e-06,0.00341779
gappy-POD,1.0,0.999999,3,7,11,800,1152,0.165489,2.19161e-06,0.00343938
QDEIM,1.0,0.999999,3,7,11,800,1152,0.165254,2.19161e-06,0.00343938
SOPT,1.0,0.999999,3,7,11,900,1152,0.166933,2.1942e-06,0.00342266
gappy-POD,1.0,0.999999,3,7,11,900,1152,0.167479,2.19156e-06,0.00343747
QDEIM,1.0,0.999999,3,7,11,900,1152,0.165689,2.19156e-06,0.00343747
SOPT,1.0,0.999999,3,7,11,1000,1152,0.166441,2.19457e-06,0.00343042
gappy-POD,1.0,0.999999,3,7,11,1000,1152,0.166485,2.19117e-06,0.00343751
QDEIM,1.0,0.999999,3,7,11,1000,1152,0.166376,2.19117e-06,0.00343751
SOPT,1.0,0.999999,3,7,11,1100,1152,0.165862,2.19299e-06,0.00343338
gappy-POD,1.0,0.999999,3,7,11,1100,1152,0.166832,2.19129e-06,0.0034374
QDEIM,1.0,0.999999,3,7,11,1100,1152,0.165828,2.19129e-06,0.0034374
